id,main_id,ra,dec,distance_ly,x,y,z,spectral_type,diameter_solar,diameter_km,temperature,mass,luminosity,r,g,b
356,* psi Tau,61.751903974719994,29.00130813185,90.77,37.574,69.935,44.009,F1V_(dD),2.054,2859336.0,6880.0,1.034,1.12391,246,244,255
357,* w Her,260.1648643743333,32.46774387746111,47.57,-6.856,-39.549,25.539,G0V,1.808,2516105.0,5800.0,0.881,0.64233,255,242,231
358,G   9-38A,134.56281221299125,19.763405033714996,16.8,-11.094,11.265,5.681,M8Ve,1.415,1969618.0,2240.0,0.649,0.22004,255,148,43
359,LSPM J1507+7613,226.98839154545,76.23309773202,96.74,-15.704,-16.834,93.963,M4.5V,1.145,1593231.0,2660.0,0.498,0.087,255,165,84
360,*   9 Pup,117.94292897207589,-13.898032464462247,53.83,-24.486,46.163,-12.93,G0V,1.763,2453657.0,5800.0,0.854,0.57545,255,242,231
361,LP  768-712,26.782018563040005,-14.412249228980002,56.63,48.966,24.715,-14.095,M3.0,1.368,1904713.0,2840.0,0.622,0.19003,255,171,98
362,G 171-5,353.93530830417325,41.96772980761945,92.5,68.394,-7.267,61.858,M1.0V,1.137,1582429.0,3080.0,0.494,0.08445,255,179,115
363,G 268-131,17.328026844767916,-24.50657870340195,58.11,50.475,15.748,-24.104,M4V,0.947,1318289.0,2720.0,0.393,0.03799,255,167,89
364,LP  570-92,277.81687443061,6.83610319948,54.6,7.373,-53.708,6.499,M1.0V,0.578,804358.0,3080.0,0.212,0.00437,255,179,115
365,V* V2215 Oph,259.0556767257492,-26.54614904538722,19.42,-3.298,-17.056,-8.679,K5V,0.799,1112720.0,3900.0,0.318,0.01809,255,203,161
366,LSPM J1551+6457,237.77752571642998,64.95131904869,74.94,-16.919,-26.844,67.896,M8.5e,0.713,992674.0,2180.0,0.276,0.01098,255,145,36
367,G 209-18,302.66746309826425,40.66899621343861,80.33,32.888,-51.292,52.351,M4.5,0.816,1135286.0,2660.0,0.326,0.01975,255,165,84
368,HD   4391,11.439970539640003,-47.551984068669995,49.08,32.469,6.57,-36.218,G3V,1.602,2229775.0,5440.0,0.758,0.37863,255,236,220
369,PM J11117-5620,167.94598029396457,-56.33977189522555,68.76,-37.269,7.959,-57.229,M2,1.171,1629742.0,2960.0,0.512,0.09607,255,175,107
370,* i Boo B,225.94797733987875,47.65448025744639,41.77,-19.563,-20.221,30.871,G9:,1.32,1837926.0,4720.0,0.595,0.16256,255,222,195
371,G 234-47,132.12364653254463,61.15160429432361,57.56,-18.626,20.597,50.413,M4.5V,1.209,1682894.0,2660.0,0.533,0.11055,255,165,84
372,* alf02 CVn,194.00693995375286,38.31837643625333,99.67,-75.877,-18.928,61.801,A0VpSiEu,2.514,3499294.0,9000.0,1.331,2.71949,209,222,255
373,UCAC4 563-099325,298.80790963878,22.416329807538887,48.34,21.534,-39.158,18.434,F,1.896,2639552.0,6400,0.936,0.79208,255,252,247
374,LSPM J0330+5413,52.70370972171,54.23198766494001,34.25,12.132,15.928,27.794,M7V,1.006,1400309.0,2360.0,0.424,0.04947,255,153,56
375,Wolf 1467,280.20934705069,-8.082905330510002,72.83,12.78,-70.963,-10.24,M3.2,1.335,1858979.0,2816.0,0.604,0.17086,255,170,96
376,StKM 1-1876,319.40064373866,-8.90306717655,87.8,65.863,-56.45,-13.589,M2.5V,0.966,1344703.0,2900.0,0.403,0.04143,255,173,102
377,LP  469-67,30.567679164682914,10.33720493150611,30.13,25.52,15.073,5.406,M5.5V,0.595,828777.0,2540.0,0.22,0.00499,255,160,73
378,G 139-12,256.92022590000005,7.3685377999999995,39.78,-8.927,-38.424,5.101,M5V,1.393,1939263.0,2600.0,0.636,0.20558,255,162,79
379,Wolf  132,47.950095829868744,19.67085734117639,86.95,54.84,60.799,29.269,M0.5V,1.104,1537260.0,3140.0,0.476,0.0744,255,181,119
380,HD   7924,20.49630719621,76.7102884042,55.46,11.941,4.464,53.972,K0.5V,0.843,1173512.0,4440.0,0.34,0.02283,255,216,185
381,G 221-24,57.00705096871333,68.67743497682112,62.32,12.339,19.005,58.051,M2V+K6V,0.709,987114.0,2960.0,0.274,0.01071,255,175,107
382,* zet TrA,247.11725943877,-70.08439580831,39.36,-5.213,-12.352,-37.004,F9V,1.662,2313782.0,5920.0,0.794,0.44513,255,244,234
383,LP   74-35,313.72690065467,67.58553820947,93.16,24.554,-25.67,86.124,M2.0V,1.455,2025662.0,2960.0,0.672,0.24877,255,175,107
384,Ross  115,175.50720971987207,14.776747526949165,80.13,-77.244,6.069,20.438,M3.0V,0.718,999192.0,2840.0,0.278,0.0113,255,171,98
385,HD  23484,56.03822071647666,-38.2817700731175,52.74,23.127,34.336,-32.673,K2V,0.95,1321914.0,4260.0,0.394,0.03844,255,212,177
386,G 122-49,177.74050219134625,48.37737810642361,26.23,-17.41,0.687,19.609,M4.5V,1.457,2028142.0,2660.0,0.673,0.25011,255,165,84
387,LP  467-17,18.000277889386243,15.037918700645553,92.98,85.405,27.75,24.126,M5.5Ve,1.387,1930213.0,2540.0,0.633,0.20142,255,160,73
388,BD+33  1505,109.88031121842415,32.83009417607695,59.44,-16.985,46.972,32.227,M0V,0.699,973482.0,3200.0,0.269,0.01008,255,183,123
389,HD 104304,180.1852506163712,-10.44612975486889,41.64,-40.946,-0.132,-7.549,G8IV,0.678,944211.0,4840.0,0.259,0.00882,255,224,200
390,Wolf  427,188.7529389780333,9.82849000076889,59.33,-57.778,-8.896,10.128,M1V,1.365,1900659.0,3080.0,0.621,0.18827,255,179,115
391,G 272-61B,24.756823827312502,-17.950278122424443,8.72,7.537,3.476,-2.689,M6V,1.408,1959813.0,2480.0,0.645,0.21528,255,158,68
392,HD 105631,182.40523427173164,40.25205616517,81.68,-62.288,-2.616,52.781,G9V,1.244,1731780.0,4720.0,0.552,0.12531,255,222,195
393,CD-51  5974,175.83258360365457,-51.84053627632195,35.95,-22.151,1.614,-28.265,M0V,1.289,1793668.0,3200.0,0.577,0.14611,255,183,123
394,HD 103932,179.48419311551498,-27.70704627468,33.18,-29.375,0.264,-15.427,K4+V,0.994,1383819.0,4020.0,0.417,0.04697,255,206,166
395,G 271-110,24.22990229429,-6.79388956443,78.22,70.827,31.875,-9.253,M3.5V,0.971,1352018.0,2780.0,0.405,0.04242,255,169,93
396,HD 139477,233.83351634482,60.0869919678,63.68,-18.739,-25.635,55.193,K3V,0.795,1106826.0,4140.0,0.316,0.01768,255,209,172
397,Wolf 1084,310.8302599214592,55.34808345644723,53.5,19.89,-23.018,44.012,M5Ve,0.996,1386195.0,2600.0,0.418,0.04732,255,162,79
398,HD  52698,105.30721453089,-25.948747708470002,48.11,-11.419,41.721,-21.049,K1V,0.772,1075155.0,4380.0,0.304,0.01557,255,214,182
399,* gam CrA A,286.6050611831375,-37.06327565248666,55.57,12.672,-42.492,-33.491,F8V,1.891,2631743.0,6040.0,0.932,0.78188,255,246,237
400,*  61 Cyg A,316.7247482895925,38.74941731943694,11.4,6.476,-6.097,7.138,K5V,1.389,1933142.0,3900.0,0.634,0.20276,255,203,161
401,Wolf  792,270.7765123496971,17.906344363529165,86.67,1.118,-82.464,26.648,M1.0V,0.909,1265761.0,3080.0,0.373,0.0318,255,179,115
402,HD 188807,299.3318437211008,-12.567989607443057,58.43,27.936,-49.716,-12.714,K7V,0.732,1019015.0,3660.0,0.285,0.01231,255,196,149
403,HD  10780,26.936810149182495,63.852503056109164,32.75,12.867,6.538,29.399,K0V,1.142,1589005.0,4500.0,0.496,0.086,255,217,187
404,HD  10436,25.9196831912,63.82339865085917,44.09,17.493,8.502,39.568,K5Vbe,1.084,1508449.0,3900.0,0.465,0.06849,255,203,161
405,* alf Cen A,219.90205833170774,-60.83399268831004,4.39,-1.643,-1.374,-3.838,G2V,1.624,2261065.0,5560.0,0.771,0.40243,255,238,224
406,V* AK Lep,86.11056968146708,-22.421837361250283,29.0,1.818,26.747,-11.062,K2.5V(k),1.013,1410777.0,4200.0,0.428,0.0511,255,210,175
407,L  372-58,53.998746505525006,-44.51270300849139,11.98,5.023,6.914,-8.402,M5.5V,0.77,1071907.0,2540.0,0.303,0.01536,255,160,73
408,2MASS J16311229+3227112,247.80116850107999,32.45314673835001,96.66,-30.818,-75.521,51.87,M8V,0.946,1316537.0,2240.0,0.392,0.03777,255,148,43
409,HD 205434,323.25445043112086,62.00245251796194,75.89,28.548,-21.314,67.012,K4,1.158,1611290.0,4020.0,0.505,0.0914,255,206,166
410,G 106-51,97.66168445229,-2.09831579589,69.69,-9.285,69.021,-2.552,M3/4:,1.467,2041867.0,2840.0,0.679,0.2576,255,171,98
411,HD  88230,152.8422497884929,49.4542363908575,15.89,-9.188,4.714,12.071,K6VeFe-1,1.38,1920505.0,3780.0,0.629,0.19702,255,200,155
412,* 111 Tau B,80.90991456641,17.324116906769998,47.43,7.153,44.71,14.124,K4V,1.277,1777075.0,4020.0,0.571,0.14029,255,206,166
413,SCR J0630-7643,97.69429500000001,-76.71915899999999,28.58,-0.879,6.507,-27.819,M6Ve,1.366,1902055.0,2480.0,0.621,0.18887,255,158,68
414,HD 135363,226.98436414233998,76.20075538164,96.75,-15.743,-16.873,93.959,G5V+M2V-M4V,1.567,2181904.0,5200.0,0.737,0.34433,255,231,212
415,LP  731-16,163.25900990165624,-15.084244479771948,86.61,-80.079,24.087,-22.539,M3.5V,1.257,1749431.0,2780.0,0.559,0.13099,255,169,93
416,G 138-43,249.02354115381831,8.813683227678613,49.3,-17.441,-45.491,7.554,M4V,0.652,907369.0,2720.0,0.246,0.00741,255,167,89
417,SIPS J1039-4110,159.82661703222,-41.17591582234,81.13,-57.32,21.059,-53.414,M6e,0.571,794150.0,2480.0,0.208,0.00414,255,158,68
418,Ross   85,145.2931680658796,13.209562268185836,37.65,-30.136,20.872,8.605,M2.5V,0.633,880874.0,2900.0,0.237,0.00651,255,173,102
419,HD 147379,244.1781097816129,67.23884212426,35.12,-5.918,-12.23,32.383,M1-Ve,0.581,809134.0,3080.0,0.213,0.00449,255,179,115
420,PSO J232.2915+63.2151,232.29242205462,63.21502564678,86.22,-23.765,-30.74,76.97,M7.8V,0.963,1339999.0,2264.0,0.401,0.0408,255,149,46
421,*  70 Oph B,271.3644289008066,2.498946996844167,16.65,0.396,-16.632,0.726,K4V,1.148,1598195.0,4020.0,0.5,0.0882,255,206,166
422,G 108-52,106.3012762103454,8.431212050265279,63.2,-17.549,60.007,9.267,M2.0V,1.177,1638146.0,2960.0,0.515,0.09826,255,175,107
423,HD  18143C,43.89907943654917,26.872351104335,73.26,47.087,45.311,33.113,M4.0V,1.294,1801577.0,2720.0,0.58,0.14895,255,167,89
424,SCR J0342-6407,55.739162776952085,-64.13234645312805,81.5,20.018,29.388,-73.334,M4.0V,1.088,1513954.0,2720.0,0.467,0.06959,255,167,89
425,Wolf 1501,220.49624370248915,-16.886994107686668,69.83,-50.809,-43.39,-20.283,M3.0,1.25,1740161.0,2840.0,0.556,0.12798,255,171,98
426,HD  84117,145.5600675122075,-23.915567234340557,48.77,-36.765,25.211,-19.769,F9V,1.573,2190162.0,5920.0,0.741,0.35007,255,244,234
427,* chi01 Ori,88.59576245541668,20.276172788333334,28.26,0.65,26.497,9.792,G0V,1.732,2411565.0,5800.0,0.836,0.5335,255,242,231
428,* del Her,258.7579607430354,24.839206966655976,75.13,-13.293,-66.876,31.562,A1IVn,2.788,3881574.0,8880.0,1.515,4.28037,210,223,255
429,CD-56  1032B,73.37727251929,-55.85879562331,36.18,5.809,19.457,-29.945,M4Ve,0.925,1288269.0,2720.0,0.382,0.03434,255,167,89
430,G  57-17,176.29956934361456,18.34955623426611,89.71,-84.97,5.495,28.242,M4.0V,0.882,1227586.0,2720.0,0.359,0.02781,255,167,89
431,CTI 170958.5+275905,257.617852865,27.969402534639997,76.26,-14.443,-65.786,35.766,M5.5V,0.911,1267659.0,2540.0,0.374,0.032,255,160,73
432,CD-61  6651,329.88372176959,-60.93297206714999,77.34,32.501,-18.853,-67.598,K5.5V,1.208,1681720.0,3840.0,0.533,0.11022,255,201,158
433,* mu. Cet,41.23557227441292,10.114144927239167,86.76,64.232,56.301,15.236,A9IIIp,2.437,3391956.0,7920.0,1.28,2.37297,222,230,255
434,Ross  773A,319.3447623915325,20.898523673450555,99.48,70.504,-60.548,35.486,M3V,0.99,1377987.0,2840.0,0.415,0.04611,255,171,98
435,BD+12  1944,134.26948020798667,11.646894606391388,53.19,-36.362,37.301,10.737,M1V,0.929,1292526.0,3080.0,0.383,0.03484,255,179,115
436,V* FL Aqr,339.6886719912471,-20.614391732358335,28.87,25.339,-9.379,-10.163,M3.5V,1.371,1908888.0,2780.0,0.624,0.19186,255,169,93
437,Ross  614,97.34746465634959,-2.8135566419502775,13.42,-1.715,13.298,-0.659,M4.5V,0.571,795045.0,2660.0,0.209,0.00416,255,165,84
438,L  489-43,283.10544265452666,-37.510129210239164,50.38,9.061,-38.922,-30.676,M4.5,1.026,1428692.0,2660.0,0.434,0.054,255,165,84
439,G 188-49,333.6308917557575,27.855191970161663,64.18,50.84,-25.203,29.987,K7.5V,0.953,1325980.0,3600.0,0.396,0.03896,255,195,146
440,LP  776-25,73.10172838965,-16.822757302620005,51.66,14.375,47.317,-14.952,M3.3V,0.628,873932.0,2804.0,0.235,0.00629,255,170,95
441,G  32-37,9.88978055194,14.90529531507528,93.68,89.181,15.548,24.096,M4.0V,0.576,801484.0,2720.0,0.211,0.00431,255,167,89
442,*  36 Oph A,258.8365985355513,-26.601699224429723,19.41,-3.361,-17.03,-8.693,K2V,0.953,1327051.0,4260.0,0.396,0.0391,255,212,177
443,HD 125072,214.77014288658873,-59.37903793204583,38.55,-16.13,-11.198,-33.176,K3IV,1.205,1677003.0,4140.0,0.531,0.10887,255,209,172
444,HD  41742,91.16708850702,-45.07891539328,91.16,-1.311,64.357,-64.548,F5.5V,2.064,2872464.0,6340.0,1.04,1.14666,255,251,245
445,Wolf 1530,26.24353806309959,16.344232407073335,52.88,45.516,22.44,14.882,M4V,1.499,2086561.0,2720.0,0.697,0.28319,255,167,89
446,HD  41742B,91.16575718273,-45.08021732074,88.14,-1.266,62.227,-62.415,K4.5Vk:,1.166,1623408.0,3960.0,0.51,0.09445,255,204,164
447,L  127-124,50.21576669003,-63.86456012437001,60.61,17.085,20.518,-54.416,M4,1.444,2010495.0,2720.0,0.666,0.24073,255,167,89
448,HD  99279B,171.16445215708708,-61.64840830049722,38.1,-17.877,2.779,-33.527,K7-V(k),0.864,1203070.0,3660.0,0.35,0.02546,255,196,149
449,* sig CrB A,243.67022268316998,33.85861434163,74.03,-27.267,-55.098,41.246,F6V,2.223,3094183.0,6280.0,1.141,1.58749,255,250,244
450,2MASS J15531993+1400337,238.33269223626496,14.009407320443334,71.8,-36.572,-59.291,17.381,M9e,0.602,838218.0,2120.0,0.223,0.00524,255,142,29
451,L  140-119,139.10822926406294,-62.0710688471389,62.82,-22.243,19.262,-55.504,M3.5,1.458,2028856.0,2780.0,0.673,0.25049,255,169,93
452,LP  278-42,267.8981486537471,37.82646609654112,48.24,-1.397,-38.078,29.584,M5V,1.001,1393463.0,2600.0,0.421,0.04842,255,162,79
453,* e Eri,49.9818788009275,-43.069781996785,19.7,9.256,11.024,-13.456,G6V,1.749,2434782.0,5080.0,0.846,0.55633,255,229,208
454,G 270-70,11.82494127487125,-6.477332933231388,91.61,89.091,18.653,-10.334,M3.5,1.474,2052054.0,2780.0,0.683,0.26327,255,169,93
455,CD-27  7563,159.11842595129,-28.45425412979,84.73,-69.6,26.552,-40.369,M2.5V,1.281,1783320.0,2900.0,0.573,0.14246,255,173,102
456,L  211-59,315.8081098511338,-56.963428249089446,40.76,15.933,-15.489,-34.169,M4V,1.247,1735155.0,2720.0,0.554,0.12638,255,167,89
457,BD+45  2743,278.8266263360604,45.744038771453894,50.78,5.437,-35.015,36.367,M0.5V,1.351,1880707.0,3140.0,0.612,0.17977,255,181,119
458,HD 212330,336.23486945563326,-57.79745588794416,66.34,32.356,-14.247,-56.135,G2IV-V,1.598,2224212.0,5560.0,0.755,0.37451,255,238,224
459,CD-34  5622,137.2171075154604,-34.84270551075639,77.39,-46.613,43.139,-44.212,K7Vk:,1.182,1645121.0,3660.0,0.518,0.1001,255,196,149
460,CD-46 11540,262.16643990898785,-46.89519113774277,14.85,-1.383,-10.052,-10.842,M3V,1.162,1618180.0,2840.0,0.508,0.09312,255,171,98
461,HD 222143,354.49369999538504,46.199434651816944,74.39,51.254,-4.941,53.694,G2,1.786,2485687.0,5560.0,0.868,0.60905,255,238,224
462,LP  784-12,120.51419264917372,-17.17176895851222,87.12,-42.263,71.707,-25.721,M1.5V,0.709,987499.0,3020.0,0.274,0.01073,255,177,111
463,1RXS J033609.2+311853,54.03625769978,31.310976885860008,44.55,22.354,30.809,23.153,M4.5V,1.016,1413873.0,2660.0,0.429,0.0516,255,165,84
464,G 115-59,137.87840069982127,46.61706138059917,77.24,-39.353,35.585,56.139,M1V,1.474,2051903.0,3080.0,0.683,0.26318,255,179,115
465,HD  36395,82.8641491050671,-3.6772288901391654,18.6,2.306,18.422,-1.193,M1.5Ve,1.232,1715376.0,3020.0,0.546,0.1202,255,177,111
466,L   46-96,307.0155372675908,-76.67107130139945,41.98,5.826,-7.728,-40.848,M4.5V,0.617,858791.0,2660.0,0.23,0.00583,255,165,84
467,HD 110619,190.92801533540126,-37.70814426130556,90.48,-70.284,-13.57,-55.341,G5V,1.545,2150479.0,5200.0,0.724,0.32316,255,231,212
468,LP  220-50,212.38319958977,41.63561170385,79.63,-50.26,-31.875,52.907,M6V,0.597,830906.0,2480.0,0.221,0.00504,255,158,68
469,G  45-27,165.3319103593379,3.004782773503611,48.49,-46.846,12.262,2.542,M5V,0.84,1169229.0,2600.0,0.338,0.02247,255,162,79
470,LP  827-167,20.88221104790875,-23.761564105842776,77.18,66.0,25.18,-31.099,M4.5,1.356,1887067.0,2660.0,0.615,0.18245,255,165,84
471,CD-24 17814,355.80686224781874,-24.16448879628667,94.8,86.262,-6.324,-38.807,K4,1.02,1420084.0,4020.0,0.431,0.0526,255,206,166
472,LP    4-203,94.68498093104,83.42155344537,90.96,-0.851,10.386,90.363,M3,0.666,926463.0,2840.0,0.253,0.00812,255,171,98
473,L   60-13,111.62103493938378,-70.82793908331388,82.19,-9.945,25.091,-77.627,M,0.83,1154716.0,2600,0.333,0.02128,255,162,79
474,LP  703-42,355.41373130795296,-6.597347939760279,68.36,67.691,-5.43,-7.854,M4.5V,0.642,893898.0,2660.0,0.242,0.00694,255,165,84
475,CD-57  1079,76.44738360624,-57.55383203246,38.13,4.794,19.889,-32.181,K7Vk,0.765,1064773.0,3660.0,0.301,0.01492,255,196,149
476,BD+24  2733,216.4311453417008,23.617080633240555,53.26,-39.264,-28.981,21.338,M3V,0.724,1008435.0,2840.0,0.281,0.01176,255,171,98
477,1RXS J055641.0-101837,89.16943772145,-10.31050456586,51.9,0.74,51.06,-9.29,M3.5V,0.773,1076213.0,2780.0,0.305,0.01564,255,169,93
478,BD+31  1781,124.54491234166045,30.60081765862806,74.56,-36.391,52.861,37.955,K4.5V,0.797,1109341.0,3960.0,0.317,0.01785,255,204,164
479,L  100-115,145.69309564629958,-68.88500248283722,21.21,-6.312,4.307,-19.788,M4.0V,0.625,870341.0,2720.0,0.234,0.00618,255,167,89
480,HD 168159,274.66949405432,-6.70103211226,97.56,7.888,-96.569,-11.384,K3V,1.109,1543935.0,4140.0,0.479,0.07583,255,209,172
481,2MASS J09332510-4353384,143.35458405422,-43.89396740911,57.18,-33.06,24.593,-39.644,M6V,0.583,811182.0,2480.0,0.214,0.00454,255,158,68
482,PM J15552-1010,238.81029549904,-10.17305534017,69.32,-35.334,-58.367,-12.243,M2.5V,0.602,837772.0,2900.0,0.223,0.00523,255,173,102
483,BD+27  1739,139.58967506149,27.3115659305,68.35,-46.243,39.37,31.362,K5V,1.196,1665280.0,3900.0,0.526,0.10558,255,203,161
484,G  70-55B,20.688395833333335,0.5347444444444445,47.13,44.092,16.651,0.44,M5V,0.651,905807.0,2600.0,0.246,0.00736,255,162,79
485,LP  847-48,148.84942683038165,-27.261312536962222,35.55,-27.048,16.349,-16.285,M3V,0.887,1234263.0,2840.0,0.362,0.02848,255,171,98
486,G 204-58,274.5176115972584,38.77572389528639,37.06,2.276,-28.802,23.209,M3V,1.451,2019480.0,2840.0,0.669,0.24547,255,171,98
487,Ross  567,58.29348109077,62.56890722648,40.17,9.725,15.742,35.65,M3.0V,1.406,1957022.0,2840.0,0.644,0.21395,255,171,98
488,HD  26710,63.63409696429001,26.255912634849995,98.37,39.181,79.047,43.519,G2V,1.701,2367188.0,5560.0,0.816,0.49186,255,238,224
489,*  70 Oph,271.363688269495,2.5000988299620857,16.58,0.394,-16.559,0.723,K0-V,0.567,789607.0,4500.0,0.207,0.00403,255,217,187
490,L  377-63,79.33925793753,-42.879785289299996,72.32,9.804,52.082,-49.212,M2,0.619,861235.0,2960.0,0.231,0.0059,255,175,107
491,Ross  905,175.54622222957414,26.70656966188278,31.88,-28.395,2.212,14.329,M3V,1.13,1573594.0,2840.0,0.49,0.08241,255,171,98
492,HD  39715,88.61906883576918,2.1422337320147222,83.79,2.018,83.703,3.132,K3V,1.371,1908464.0,4140.0,0.624,0.19167,255,209,172
493,HD 128429,219.2491496604804,-12.3052968485718,87.72,-66.373,-54.228,-18.696,F6V,2.233,3108957.0,6280.0,1.148,1.62092,255,250,244
494,*  17 Crt A,173.06835202338,-29.261022131360008,91.61,-79.335,9.645,-44.777,F8V,1.994,2775762.0,6040.0,0.996,0.98712,255,246,237
495,PM J06237+0502,95.94356615701,5.04477683097,80.86,-8.34,80.11,7.11,M1.5V,1.201,1671178.0,3020.0,0.528,0.10723,255,177,111
496,HD  61994,116.8772435906225,70.2067217392179,94.95,-14.536,28.679,89.34,G6V,1.782,2479928.0,5080.0,0.865,0.6029,255,229,208
497,G 246-22,46.18101258003834,61.73579266421556,76.68,25.142,26.2,67.54,M2.5V,1.354,1884501.0,2900.0,0.614,0.18137,255,173,102
498,* 107 Psc,25.624010521366664,20.26851268269722,24.93,21.087,10.114,8.637,K1V,1.006,1400120.0,4380.0,0.424,0.04944,255,214,182
499,WT 2090,220.4952297094579,-16.816868670388892,69.81,-50.815,-43.393,-20.196,M4.5,1.247,1735960.0,2660.0,0.554,0.12664,255,165,84
500,L  678-39,144.0068217372529,-21.660799335197776,30.78,-23.142,16.809,-11.36,M2.5V,1.338,1862649.0,2900.0,0.605,0.17234,255,173,102
501,*  39 Tau,61.33440851633,22.00890483322,54.84,24.39,44.613,20.552,G5V,1.762,2452295.0,5200.0,0.853,0.57405,255,231,212
502,* bet Leo,177.26490975591017,14.572058064829658,35.88,-34.684,1.657,9.027,A3Va,2.431,3383367.0,8640.0,1.276,2.34679,213,225,255
503,HD 157881,261.4384684594025,2.111423259000556,25.16,-3.743,-24.861,0.927,K7V,1.137,1582460.0,3660.0,0.494,0.08446,255,196,149
504,G  80-21,56.84725517263042,-1.9722077309230561,54.88,29.994,45.919,-1.889,M3.0V,0.835,1162638.0,2840.0,0.336,0.02192,255,171,98
505,LP  335-12,279.8878117567,29.871247786880012,39.6,5.897,-33.832,19.725,M6.5Ve,0.635,884171.0,2420.0,0.238,0.00662,255,155,62
506,*  61 Cyg B,316.7302660185276,38.74204403329556,11.4,6.477,-6.097,7.137,K7V,0.853,1187115.0,3660.0,0.345,0.02401,255,196,149
507,LP  417-213,82.36257213228,15.5772892455,56.04,7.175,53.505,15.049,M0.5V,1.443,2009341.0,3140.0,0.665,0.24012,255,181,119
508,HD  48948,102.48760648743458,60.335544601028055,54.92,-5.877,26.536,47.718,K3V,0.645,898522.0,4140.0,0.243,0.0071,255,209,172
509,G 236-1,145.64516970495166,70.0338789810964,38.68,-10.903,7.453,36.353,M2.5Ve,1.192,1658737.0,2900.0,0.523,0.10378,255,173,102
510,* chi Eri,28.989415693558758,-51.60887759053111,57.37,31.165,17.268,-44.967,G8IIIbCNIV,1.233,1716634.0,4840.0,0.546,0.12058,255,224,200
511,HD 284336,64.36223927488,20.55486964576,93.57,37.907,78.984,32.851,K5,1.244,1732102.0,3900.0,0.553,0.12541,255,203,161
512,LP  130-226,187.30898245739328,53.55170040313443,81.64,-48.108,-6.17,65.671,M6V,0.876,1219069.0,2480.0,0.356,0.02697,255,158,68
513,* 111 Her,281.75514297006,18.18151606222,93.19,18.038,-86.682,29.079,AVa+,3.874,5392524.0,8400,2.285,18.03693,216,226,255
514,LSPM J0154+5741A,28.617030235099996,57.69191140400001,72.7,34.11,18.61,61.446,M3.5Ve,1.433,1994661.0,2780.0,0.659,0.23254,255,169,93
515,G 208-44,298.4770088165204,44.41426154563861,15.3,5.212,-9.608,10.71,M5.5Ve,1.202,1673389.0,2540.0,0.529,0.10785,255,160,73
516,CD-37    34,3.371149984953175,-36.82870501216496,91.93,73.455,4.327,-55.104,M0.5V,0.564,784868.0,3140.0,0.205,0.00393,255,181,119
517,HD 329879,237.40973289649082,-47.60947062888389,90.23,-32.766,-51.254,-66.642,M1,0.879,1224178.0,3080.0,0.358,0.02747,255,179,115
518,UCAC3 131-446297,312.79068891326,-24.971532420910002,73.79,45.438,-49.085,-31.15,M3.0,0.737,1026256.0,2840.0,0.287,0.0127,255,171,98
519,HD 153557,254.47157764442372,47.36668391279361,58.5,-10.608,-38.178,43.041,K3V,0.782,1088906.0,4140.0,0.309,0.01646,255,209,172
520,*  53 Aqr A,336.6429175916667,-16.742194680555556,65.89,57.927,-25.016,-18.981,G2V,1.637,2278649.0,5560.0,0.779,0.4163,255,238,224
521,L  143-23,161.08847046423625,-61.20979871122639,15.76,-7.18,2.46,-13.811,M5.5V,1.128,1570567.0,2540.0,0.489,0.08172,255,160,73
522,G 134-63,44.94311008687,38.92668619660999,99.01,54.519,54.411,62.211,M5V,0.805,1120417.0,2600.0,0.321,0.01865,255,162,79
523,LSPM J1904+2401,286.13089224358,24.031843826270002,90.58,22.984,-79.469,36.887,M2.0V,0.909,1265069.0,2960.0,0.373,0.03172,255,175,107
524,LSR J0510+2713,77.58369754967417,27.233851234142502,33.51,6.407,29.102,15.337,M7V,0.962,1339312.0,2360.0,0.401,0.04071,255,153,56
525,L  136-1,110.8364515964904,-60.103629868160006,63.91,-11.331,29.772,-55.406,M2,1.366,1900818.0,2960.0,0.621,0.18834,255,175,107
526,V* DE Boo,223.34902280422665,19.152797977366944,37.93,-26.054,-24.595,12.444,K0.5V,1.412,1965160.0,4440.0,0.647,0.21787,255,216,185
527,V* CD Cet,48.345489612647086,4.7748157078130555,28.05,18.58,20.887,2.335,M4.5V,0.623,866734.0,2660.0,0.233,0.00606,255,165,84
528,Ross  513B,233.83470962518254,17.717894359328888,48.73,-27.394,-37.476,14.831,M4.5V,1.099,1529789.0,2660.0,0.473,0.07283,255,165,84
529,HD  50281,103.07521060112417,-5.1737126663641675,28.52,-6.426,27.669,-2.572,K3.5V,0.897,1248108.0,4080.0,0.367,0.0299,255,207,169
530,Wolf 1561 A,334.32905356941666,-8.80342267838528,36.04,32.104,-15.43,-5.516,M4V,0.742,1032623.0,2720.0,0.289,0.01305,255,167,89
531,LP   80-77,25.57698002246,61.78448208692,76.19,32.492,15.552,67.138,M3/4.5Ve,0.717,997881.0,2840.0,0.277,0.01123,255,171,98
532,HD 183255,291.6082665474737,49.46530554233694,79.33,18.987,-47.935,60.293,K2.5V,0.973,1354752.0,4200.0,0.406,0.0428,255,210,175
533,CD-38  2136,84.66865643839,-38.35748013978,96.24,7.012,75.138,-59.721,K3.5Vk:,0.741,1031141.0,4080.0,0.289,0.01297,255,207,169
534,HD     38,1.4209160609645175,45.81208532261869,36.88,25.697,0.637,26.445,K6V+M0.5V,0.588,818590.0,3780.0,0.217,0.00472,255,200,155
